Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Upper Band,Lower Band,Band Area
2015-02-09,1289.95,1289.95,1257.4,1267.65,1270.2759001546276,4527,721,5750539.0,1701.0,37.57,32.55,-22.3,0.01,-1.0884831460673983,,,nan,16.14010176310494,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,495.17578125,,,
2015-02-10,1260.0,1387.7,1250.0,1361.35,1331.5785055763836,84822,13577,112947152.0,10155.0,11.97,137.7,101.35,0.01,7.391630181832509,,,nan,8.146325338818095,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,531.77734375,,,
2015-02-11,1365.0,1407.55,1350.0,1361.8,1375.5959981462804,36683,5893,50460988.0,6445.0,17.57,57.55,-3.2,0.01,0.033055422925776234,,,nan,8.110588926420913,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,531.953125,,,
2015-02-12,1366.5,1376.0,1341.25,1359.5,1353.0661546900715,9115,1449,12333198.0,3615.0,39.66,34.75,-7.0,0.02,-0.16889411073578442,,,nan,8.293490253769775,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,531.0546875,,,
2015-02-13,1360.0,1392.0,1360.0,1374.25,1375.8887747238634,15572,2452,21425340.0,5315.0,34.13,32.0,14.25,0.01,1.084957705038625,,,nan,7.131162452246675,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,536.81640625,,,
2015-02-16,1381.8,1454.65,1372.5,1442.3,1430.4947810251401,45028,6958,64412319.0,10110.0,22.45,82.15,60.5,,4.951791886483536,,,nan,2.076544408236858,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,563.3984375,,,
2015-02-18,1405.0,1459.15,1405.0,1452.65,1449.8613803200262,96992,2389,140624955.0,84228.0,86.84,54.15,47.65,0.02,0.7176038272204144,,,nan,1.349258252159835,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,567.44140625,,,
2015-02-19,1458.0,1525.0,1415.0,1428.35,1472.4326341266642,29748,4863,43801926.0,5541.0,18.63,110.0,-29.65,0.02,-1.6728048738512524,,,nan,3.0734763888402794,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,557.94921875,,,
2015-02-20,1430.0,1446.3,1407.85,1411.15,1423.9787213831103,10527,2247,14990224.0,3282.0,31.18,38.45,-18.85,0.02,-1.204186648930572,,,nan,4.329801934592337,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,551.23046875,,,
2015-02-23,1415.05,1445.0,1405.1,1414.85,1424.8710475181065,11322,2013,16132390.0,3770.0,33.3,39.9,-0.2,0.02,0.2621974984941211,,,nan,4.056967169664638,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,552.67578125,,,
2015-02-24,1406.0,1420.75,1371.1,1375.65,1387.6700189476749,6861,1422,9520804.0,1883.0,27.44,49.65,-30.35,0.02,-2.7706117256246166,,,nan,7.022134990731654,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,537.36328125,,,
2015-02-25,1380.0,1442.7,1380.0,1419.8,1423.6012354152367,29140,4826,41483740.0,4649.0,15.95,62.7,39.8,0.02,3.209391923817817,,,nan,3.694182279194247,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,554.609375,,,
2015-02-26,1427.2,1429.7,1375.25,1381.3,1401.3674040693702,14646,2678,20524427.0,4492.0,30.67,54.45,-45.9,0.03,-2.7116495281025443,,,nan,6.5843770361253995,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,539.5703125,,,
2015-02-27,1383.0,1415.0,1383.0,1407.2,1407.6734250543084,13810,1374,19439970.0,7383.0,53.46,32.0,24.2,0.02,1.8750452472308776,,,nan,4.622654917566793,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,549.6875,,,
2015-02-28,1415.0,1458.0,1384.0,1395.2,1430.3765944764555,25165,3824,35995427.0,3484.0,13.84,74.0,-19.8,,-0.8527572484366086,,,nan,5.522505733944949,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,545.0,,,
2015-03-02,1414.6,1421.0,1394.0,1402.0,1404.4165437028037,11521,1519,16180283.0,5878.0,51.02,27.0,-12.6,0.02,0.48738532110090826,,,nan,5.010699001426544,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,547.65625,,,
2015-03-03,1409.0,1423.25,1380.0,1387.75,1399.829716193656,11980,1730,16769960.0,4938.0,41.22,43.25,-21.25,0.02,-1.0164051355206816,,,nan,6.088992974238883,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,542.08984375,,,
2015-03-04,1391.65,1406.95,1383.1,1385.8,1394.8838954961982,10258,1656,14308719.0,3503.0,34.15,23.85,-5.85,0.01,-0.1405152224824402,,,nan,6.238273921200754,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,541.328125,,,
2015-03-05,1394.05,1397.45,1370.0,1375.75,1380.7172765337702,5493,959,7584280.0,1778.0,32.37,27.45,-18.3,0.02,-0.725212873430503,,,nan,7.014355805924044,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,537.40234375,,,
2015-03-09,1385.8,1385.8,1336.25,1341.65,1347.4507972298277,6209,1147,8366322.0,2778.0,44.74,49.55,-44.15,0.02,-2.4786480101762653,,,nan,9.734282413446117,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,524.08203125,,,
2015-03-10,1339.4,1362.4,1309.0,1329.45,1335.594665962503,11361,1780,15173691.0,4501.0,39.62,53.4,-9.95,0.02,-0.909328066187165,,,nan,10.741283989619754,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,519.31640625,,,
2015-03-11,1336.2,1363.45,1306.8,1314.0,1333.4783264746225,14580,2694,19442114.0,5116.0,35.09,56.65,-22.2,0.03,-1.162134717364327,,,nan,12.043378995433795,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,513.28125,,,
2015-03-12,1328.05,1336.0,1307.2,1318.75,1319.8741995862476,10151,1758,13398043.0,4425.0,43.59,28.8,-9.3,0.03,0.36149162861491835,,,nan,11.639810426540276,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,515.13671875,,,
2015-03-13,1320.0,1356.25,1315.0,1320.35,1334.7165454417059,14161,2370,18900921.0,3451.0,24.37,41.25,0.35,0.03,0.12132701421800896,,,nan,11.504525315257318,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,515.76171875,,,
2015-03-16,1349.45,1350.0,1282.0,1284.8,1299.1724311618534,11912,2039,15475742.0,3791.0,31.83,68.0,-64.65,0.05,-2.692467906236984,,,nan,14.589819427148187,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,501.875,,,
2015-03-17,1288.0,1295.0,1275.0,1281.95,1284.2152125897294,7244,1397,9302855.0,3106.0,42.88,20.0,-6.05,0.05,-0.2218244084682408,,,nan,14.844572721244976,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,500.76171875,,,
2015-03-18,1284.3,1291.7,1265.0,1268.45,1276.9820108771444,7171,1235,9157238.0,2099.0,29.27,26.7,-15.85,0.03,-1.0530831935722906,,,nan,16.066853246087742,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,495.48828125,,,
2015-03-19,1280.7,1315.95,1270.9,1278.25,1294.1794871794873,10335,1998,13375345.0,2668.0,25.82,45.05,-2.45,0.03,0.7725964760140203,,,nan,15.17699980442011,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,499.31640625,,,
2015-03-20,1282.0,1282.0,1259.0,1268.4,1268.7480967009485,7487,1516,9499117.0,4122.0,55.06,23.0,-13.6,0.01,-0.7705847838842095,,,nan,16.07142857142856,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,495.46875,,,
2015-03-23,1267.1,1275.05,1234.05,1244.45,1249.094936708861,9006,1514,11249349.0,3673.0,40.78,41.0,-22.65,0.03,-1.8882056133711744,,,nan,18.305275422877564,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,486.11328125,,,
2015-03-24,1248.0,1248.0,1211.0,1218.05,1233.8015473887815,7755,1213,9568131.0,3218.0,41.5,37.0,-29.95,0.02,-2.1214191008075978,,,nan,20.86942243750256,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,475.80078125,,,
2015-03-25,1228.95,1238.15,1191.05,1195.8,1208.5957909883987,166785,1595,201575649.0,161357.0,96.75,47.1,-33.15,0.04,-1.8266902015516617,,,nan,23.118414450577028,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,467.109375,,,
2015-03-26,1186.0,1245.0,1184.0,1216.05,1200.6000814083645,9827,1948,11798297.0,3512.0,35.74,61.0,30.05,0.03,1.6934269944806735,,,nan,21.068212655729624,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,475.01953125,,,
2015-03-27,1214.0,1228.95,1188.05,1198.9,1204.6135054617673,10070,2099,12130458.0,3271.0,32.48,40.9,-15.1,0.04,-1.4103038526376288,,,nan,22.800066727833833,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,468.3203125,,,
2015-03-30,1209.8,1235.0,1196.35,1211.95,1212.3751414987544,8834,1908,10710122.0,3483.0,39.43,38.65,2.15,0.04,1.088497789640508,,,nan,21.477783736952837,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,473.41796875,,,
2015-03-31,1229.95,1265.9,1222.5,1257.0,1244.8223931474515,11441,2711,14242013.0,2942.0,25.71,43.4,27.05,0.03,3.7171500474441954,,,nan,17.124105011933178,,,0.0,18145.7,18152.9,-17132.0,542.9,2.56,2015,39005.9,39021.3,-36682.1,1161.9,5.48,83259.9,83531.00000000001,-77614.4,3165.7,5.48,172928.8,174075.7,-161332.19999999998,7100.099999999999,5.48,491.015625,,,
2015-04-01,1264.5,1281.0,1264.5,1275.85,1274.110862944162,4925,1023,6274996.0,977.0,19.84,16.5,11.35,0.03,1.4996022275258536,,,nan,15.393659129207983,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,470.79335793357933,,,
2015-04-06,1285.0,1380.2,1278.3,1342.45,1331.8783247410922,21919,5336,29193441.0,6776.0,30.91,101.9,57.45,0.03,5.220049378845482,,,nan,9.668888971656298,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,495.36900369003695,,,
2015-04-07,1355.0,1369.0,1335.0,1346.75,1352.5225160829166,9793,1947,13245253.0,2081.0,21.25,34.0,-8.25,0.02,0.3203098811873861,,,nan,9.318730276591802,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,496.95571955719555,,,
2015-04-08,1351.25,1400.0,1345.1,1383.35,1381.8685641641364,28318,4347,39131754.0,7575.0,26.75,54.9,32.1,0.03,2.717653610543902,,,nan,6.426428597245826,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,510.4612546125461,,,
2015-04-09,1383.35,1386.05,1350.1,1363.1,1370.8263473053892,8684,1475,11904256.0,1494.0,17.2,35.95,-20.25,0.03,-1.46383778508693,,,nan,8.007482943291034,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,502.98892988929884,,,
2015-04-10,1355.5,1375.95,1340.0,1353.55,1351.9350351161536,7404,1857,10009727.0,1922.0,25.96,35.95,-1.95,0.02,-0.7006089061697529,,,nan,8.769531971482403,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,499.46494464944647,,,
2015-04-13,1341.0,1420.9,1341.0,1392.45,1395.011080760707,19403,3009,27067400.0,5010.0,25.82,79.9,51.45,0.03,2.873924125447913,,,nan,5.730905957125931,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,513.819188191882,,,
2015-04-15,1394.45,1431.85,1383.65,1393.65,1409.7118187726305,21542,2837,30368012.0,6505.0,30.2,48.2,-0.8,0.02,0.08617903694927431,,,nan,5.639866537509408,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,514.2619926199262,,,
2015-04-16,1415.0,1415.0,1361.0,1379.15,1379.9465168103864,10321,2134,14242428.0,3104.0,30.07,54.0,-35.85,0.02,-1.0404333943242583,,,nan,6.7505347496646495,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,508.91143911439116,,,
2015-04-17,1372.9,1379.35,1347.0,1357.4,1359.4692141506887,7406,1257,10068229.0,1741.0,23.51,32.35,-15.5,0.01,-1.5770583330312116,,,nan,8.461028436717255,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,500.8856088560886,,,
2015-04-20,1358.9,1359.7,1315.0,1324.15,1330.3920012211875,6551,1303,8715398.0,1479.0,22.58,44.7,-34.75,0.03,-2.4495358774127007,,,nan,11.18453347430426,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,488.61623616236164,,,
2015-04-21,1322.9,1378.9,1297.7,1362.5,1347.0405883741053,12713,2878,17124927.0,3676.0,28.92,81.2,39.6,0.03,2.8961975606992985,,,nan,8.05504587155963,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,502.76752767527677,,,
2015-04-22,1362.0,1393.0,1340.15,1364.05,1368.3609050445102,8088,1761,11067303.0,1408.0,17.41,52.85,2.05,0.03,0.11376146788990571,,,nan,7.932260547633896,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,503.33948339483396,,,
2015-04-23,1374.0,1388.0,1342.15,1362.4,1371.9007794738552,6158,1197,8448165.0,1479.0,24.02,45.85,-11.6,0.03,-0.12096330779662878,,,nan,8.062977099236623,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,502.7306273062731,,,
2015-04-24,1342.55,1372.0,1308.0,1330.15,1330.0618088697474,8591,2015,11426561.0,3015.0,35.09,64.0,-12.4,0.03,-2.3671462125660625,,,nan,10.683005676051561,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,490.83025830258305,,,
2015-04-27,1325.65,1339.0,1301.0,1318.4,1316.0559017595308,5456,780,7180401.0,2212.0,40.54,38.0,-7.25,0.02,-0.8833590196594354,,,nan,11.669447815533962,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,486.4944649446495,,,
2015-04-28,1316.2,1343.2,1313.65,1340.05,1335.7549198620407,4929,1150,6583936.0,1873.0,38.0,29.55,23.85,0.02,1.642141990291246,,,nan,9.865303533450254,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,494.48339483394835,,,
2015-04-29,1342.0,1345.0,1301.0,1339.6,1329.0225270758121,6925,1503,9203481.0,1281.0,18.5,44.0,-2.4,0.01,-0.03358083653595134,,,nan,9.90220961481041,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,494.3173431734317,,,
2015-04-30,1329.2,1340.0,1316.0,1331.95,1328.5216068167986,4929,1359,6548283.0,1209.0,24.53,24.0,2.75,0.01,-0.5710659898477077,,,nan,10.533428431998203,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,491.49446494464945,,,
2015-05-04,1340.0,1393.8,1337.7,1377.7,1373.078528749903,12887,2172,17694863.0,4425.0,34.34,56.1,37.7,0.02,3.4348136191298506,,,nan,6.86288742106409,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,508.3763837638377,,,
2015-05-05,1385.0,1410.0,1381.45,1399.85,1397.4504881450491,22944,3133,32063104.0,5033.0,21.94,28.55,14.85,0.01,1.6077520505189735,,,nan,5.171982712433487,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,516.549815498155,,,
2015-05-06,1369.3,1389.45,1314.3,1364.3,1359.1711014571456,22098,3995,30034963.0,4666.0,21.12,75.15,-5.0,0.02,-2.539557809765325,,,nan,7.912482591805325,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,503.43173431734317,,,
2015-05-07,1340.0,1382.45,1335.55,1374.95,1362.1892953596855,16292,4554,22192788.0,4240.0,26.03,46.9,34.95,0.01,0.7806200982188649,,,nan,7.076620968035208,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,507.36162361623616,,,
2015-05-08,1385.0,1395.95,1330.0,1360.3,1364.7591623036647,8404,1707,11469436.0,2129.0,25.33,65.95,-24.7,0.01,-1.0654932906651204,,,nan,8.22980224950378,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,501.95571955719555,,,
2015-05-11,1370.4,1376.4,1328.0,1333.85,1347.3498143773206,5926,821,7984395.0,2529.0,42.68,48.4,-36.55,0.02,-1.9444240241123345,,,nan,10.375979308018145,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,492.1955719557195,,,
2015-05-12,1343.75,1345.0,1283.55,1318.95,1313.7583037729764,12404,1614,16295858.0,4393.0,35.42,61.45,-24.8,0.03,-1.1170671364846063,,,nan,11.622881837825538,,,3.7,19316.2,19326.4,-18190.8,574.5,2.71,2015,43940.8,44053.8,-40552.8,1881.4,2.77,84958.90000000001,85263.8,-79095.0,3365.3999999999996,2.77,177227.6,179338.1,-165897.0,7276.2,2.77,486.69741697416976,,,
