,Company,Y-Column,Model,Method,RMSE,MAE,MSE,r2_score
239,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,0.0,0.0,0.0,1.0
223,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1105.4681822221858,539.0158283185036,1222059.9019056237,0.8600415646222637
221,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,1108.0939560586721,535.2770814527371,1227872.2154537581,0.8593758997814052
222,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,1117.198236655042,532.4444376473589,1248131.8999851348,0.8570556258375204
220,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,1179.5627584867786,642.9014122165588,1391368.3012089387,0.8406512396260419
225,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,1049.5757197746063,553.592582740125,1101609.1915403828,0.9292571964651164
227,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1059.4369021111575,567.8935942230713,1122406.549554886,0.9279216380625877
226,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,1061.3684775344711,568.8493786393914,1126503.0451038412,0.9276585705591329
224,500009-AMBALAL SARABHAI ENTERPRISES LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,1103.8579642714228,611.5062888418057,1218502.40528545,0.9217505836680995
888,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,585.7269607670122,117.79420210895647,343076.0725693611,0.9704932917371326
889,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,585.7405130316178,117.79386870159642,343091.9486065427,0.9704919262977011
891,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,648.1369041445018,130.3383780626272,420081.4465140191,0.9638703434019681
890,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,661.212578815355,130.99026798470575,437202.074383652,0.9623978613135408
893,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,19.114462213807293,11.17021405930211,365.36266572306687,0.9999624303343034
892,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,20.122886381292698,11.173293754921017,404.9305563144151,0.9999583616306253
895,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,22.422993036425193,15.463042659375587,502.7906167115727,0.9999482988352194
894,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,23.11732379184899,16.33317359197595,534.4106592971873,0.9999450473961954
897,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,12.425330577365386,6.312044237635444,154.38883995681124,0.999984409508901
896,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,15.6437601040252,6.6837562906366506,244.7272301922905,0.99997528695918
899,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,16.359974602934916,10.740125064515109,267.6487690086754,0.9999729722967537
898,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,16.943008437758174,11.689062415670673,287.0655349219446,0.9999710115532425
882,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,282.7415779443679,152.48591239003568,79942.79989847107,0.9955437639547439
881,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,310.33372820600545,150.62792303553292,96307.02286223887,0.9946315762365708
883,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,501.79490849680303,164.82888051850003,251798.13019331492,0.985964065490318
880,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,641.7462768790562,169.87284951525433,411838.28388813016,0.9770429781317451
886,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,267.9795230912068,167.5339887679986,71813.02479619063,0.9951711446003841
885,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,329.04787996479786,170.4151945297131,108272.50730932804,0.9927195340534057
887,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,784.1979521486759,192.42360933596532,614966.428154177,0.9586483933018749
884,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,1059.6681909195208,188.92983919023695,1122896.6748466499,0.9244941194590709
909,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,1713.2580071530272,1174.1864141149226,2935252.9990739617,0.9330597017960724
908,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,1768.254562377164,1091.2687210393537,3126724.197367655,0.9286930802083297
911,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1876.5322828397277,1272.5464250135349,3521373.40853968,0.9196928557335963
910,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,1876.5344760343812,1272.2884676076683,3521381.63974563,0.9196926680157468
913,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,1870.6093676038035,1298.3236708188697,3499179.406167102,0.9289285686326296
914,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,1899.902505387462,1345.4282061764088,3609629.529977555,0.9266852288427129
915,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1911.0831610421196,1352.7390723770782,3652238.84841874,0.9258197958655223
912,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,3335.1280112232016,1383.534385260428,11123078.851245627,0.774080421890663
917,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,1910.510039675269,1349.294358695719,3650048.611699998,0.9270341139092656
918,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,2011.7291812122648,1410.4172651065776,4047054.2985409694,0.9190978163951565
919,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,2135.089564691692,1478.4368461834365,4558607.449255359,0.9088716706926756
916,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,5301.186199417304,1513.0243892891292,28102575.120892484,0.43821863397805005
902,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,1648.3249364560252,857.5459319547118,2716975.096142759,0.9193520439080332
903,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1648.6845997766673,857.3110743755651,2718160.9095407496,0.919316845415787
901,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,1670.210391262256,880.3494912910278,2789602.7510804185,0.9171962376458446
900,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,2072.080395926161,928.4753144366521,4293517.167181516,0.8725555547157775
904,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,1522.0444620537687,907.3421924930121,2316619.344468546,0.9391286317031242
906,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,1629.1696502138975,1008.3400789991636,2654193.749178073,0.9302585443641158
907,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1629.7364736600518,1008.4841200514577,2656040.973577901,0.930210006792746
905,500010-HOUSING DEVELOPMENT FINANCE CORP.LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,1642.5654466827823,992.675858698128,2698021.246636208,0.9291069353413929
248,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,1.3978090337555442,0.8978186313309932,1.9538700948486083,0.9858008272821451
249,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,1.3985005548372833,0.9013715892382785,1.9558038018801895,0.9857867746385228
251,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1.5362355246281407,1.0239072901005946,2.360019587129499,0.9828492560362522
250,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,1.554246226183747,1.0258919443774124,2.4156813316064194,0.9824447507798952
253,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,1.3301380191758803,0.7824030445240161,1.7692671500571342,0.9651603718631584
252,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,1.3352443774027662,0.7786565756513458,1.7828775473857006,0.9648923619237286
254,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,1.445357693311955,0.8665093228343573,2.0890588616160555,0.9588631745678844
255,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1.4524500650350518,0.87753851214902,2.1096111914203264,0.9584584671568507
256,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,0.5631872957958118,0.37015131530005657,0.3171799301457993,0.9705456898073686
257,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,0.578175320385163,0.3810169982910157,0.3342867011024858,0.9689571020996882
258,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,0.6488157734245072,0.475377858291987,0.42096190784444154,0.9609081740851871
259,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,0.6488157734245072,0.475377858291987,0.42096190784444154,0.9609081740851871
240,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,2.1714252666113967,1.4042227506582108,4.715087688478375,0.9821807845286961
241,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,2.2050472201946207,1.452594803691895,4.862233243288023,0.9816246934186188
242,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,2.6848462087794074,1.8989487391221342,7.208399164797158,0.972758085022563
243,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,2.7093360344013453,1.919223311553669,7.340501747305607,0.9722588441732812
244,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,1.684045454526166,1.0791981097311114,2.8360090929102415,0.9861190334468528
245,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,1.688410463957108,1.0943300170977783,2.8507298947998567,0.9860469818588745
246,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,1.7270501105860725,1.1548964739836918,2.9827020844753656,0.9854010383901419
247,500012-ANDHRA PETROCHEMICALS LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1.7304729525853921,1.163521214523949,2.9945366396296045,0.9853431136589843
268,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,622.2120513419145,204.90456974898407,387147.8368351133,0.9573196156267455
269,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,627.0833338159684,221.02877174809186,393233.50754974934,0.9566487123165448
270,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,935.3208749983297,574.8851937718152,874825.139207641,0.9035565495961425
271,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,935.3208749983297,574.8851937718152,874825.139207641,0.9035565495961425
273,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,714.0280491810629,294.5930533665268,509836.0550173144,0.9618629273812485
272,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,714.8965179082363,283.84758840285093,511077.0313173212,0.9617700991028132
275,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,791.5392946035101,457.5496121137567,626534.4549014224,0.9531335813354472
274,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,792.4999972317551,460.0525910926172,628056.2456123318,0.9530197474033795
276,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,569.4757915286375,254.25202247235634,324302.6771371682,0.9791846195529899
277,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,570.5300372834139,255.65656495253535,325504.5234426136,0.9791074789992716
279,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,579.703935222988,275.5600960405741,336056.6525130182,0.9784301901681544
278,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,579.8136545858188,276.0141725952569,336183.8740441631,0.9784220244490329
261,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,699.26427425789,143.18771339699072,488970.5252534136,0.7839184327632014
260,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,699.2852225582578,143.00502095719736,488999.82248835225,0.7839054859860148
262,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,773.3203431759157,465.10801408928967,598024.3531697161,0.7357263213120782
263,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,773.3203431759157,465.10801408928967,598024.3531697161,0.7357263213120782
265,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,550.922032794008,203.44105985300808,303515.0862178821,0.9388295851987983
264,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,555.096910377882,210.6323136775574,308132.5799110703,0.9378989757583454
267,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,705.2083920284114,436.0812949085916,497318.87618729746,0.8997703793774317
266,500012-ANDHRA PETROCHEMICALS LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,705.4275973543904,436.22495949425144,497628.0951091879,0.8997080594118836
769,500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,319.21950945107596,12.167117655402176,101901.09521418558,-47.58579907901566
768,500013-ANSAL PROPERTIES & INFRASTRUCTURE LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,322.06732113581677,12.25609581982888,103727.35934360132,-48.456550289986495
