SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500074,BPL LTD.    ,B ,Q,21.45,22.35,21.00,21.80,21.80,21.40,61,4257,93023.00,
500078,OAL         ,B ,Q,636.55,677.55,636.55,648.35,649.50,628.40,1143,7683,5084878.00,
500083,CENTURY EXT ,B ,Q,4.79,4.79,4.50,4.64,4.65,4.71,62,12795,58926.00,
500084,CESC LTD.   ,A ,Q,626.05,627.55,619.75,624.55,624.40,621.10,321,6853,4278909.00,
500085,CHAMBAL FERT,A ,Q,240.25,245.00,237.70,238.45,238.50,241.95,1221,53822,13009847.00,
500086,EXIDE IND.  ,A ,Q,213.95,215.40,211.00,212.20,212.20,211.50,5014,396573,84636580.00,
500087,CIPLA LTD.  ,A ,Q,852.90,856.25,842.50,844.45,844.45,849.30,3101,112462,95478093.00,
500089,DIC INDIA   ,B ,Q,398.30,398.30,390.95,391.65,391.65,398.45,160,2762,1091092.00,
500092,CRISIL LTD  ,A ,Q,1970.00,2031.80,1970.00,2018.50,2018.50,1946.15,1677,9323,18704415.00,
500093,CGPOWER     ,B ,Q,44.50,46.15,44.50,45.70,45.70,44.70,1073,280244,12776486.00,
500096,DABUR (I)   ,A ,Q,538.00,540.70,526.30,527.30,527.00,534.05,2710,67939,36257631.00,
500097,DALMIASUG   ,A ,Q,144.00,144.00,141.45,142.15,141.45,141.95,160,5808,827725.00,
500101,ARVIND Ltd  ,A ,Q,73.00,75.25,69.50,70.60,70.60,71.95,2295,296857,21228864.00,
500102,BALARPUR IND,Z ,Q,1.28,1.30,1.22,1.22,1.22,1.28,442,1781406,2183633.00,
500103,BHEL        ,A ,Q,39.20,39.45,38.60,38.95,38.95,38.80,2317,1486770,57818219.00,
500104,HIND.PETRO  ,A ,Q,226.90,226.90,221.80,222.40,222.40,223.70,1905,204574,45684533.00,
500106,IFCI LTD    ,A ,Q,8.55,8.75,8.21,8.50,8.50,9.01,30208,1214594,10354945.00,
500108,MAHA.TELE   ,B ,Q,12.70,13.00,12.50,12.55,12.55,12.86,1934,163807,2070147.00,
500109,MRPL        ,A ,Q,35.20,35.30,34.35,34.45,34.40,34.85,539,79656,2776815.00,
500110,CHENNAI PET.,A ,Q,95.65,95.90,94.15,95.20,95.20,95.30,455,39973,3798741.00,
500111,REL.CAP.    ,B ,Q,10.30,10.30,10.00,10.05,10.05,10.09,706,316642,3180118.00,
500112,STATE BANK  ,A ,Q,397.35,409.40,395.65,407.05,407.05,393.20,55091,5056823,2035396312.00,
500113,STEEL AUTH. ,A ,Q,65.20,65.75,62.40,62.65,62.65,64.80,9566,2681848,171569146.00,
500114,TITAN       ,A ,Q,1509.40,1518.65,1476.70,1483.90,1483.90,1494.35,12319,361566,538505511.00,
500116,IDBI BANK L ,A ,Q,29.35,29.40,28.80,28.95,28.95,29.00,1243,1001270,29054434.00,
500117,DCW LTD.    ,B ,Q,21.20,21.20,20.50,20.60,20.60,20.70,204,70636,1464012.00,
500119,DHAMPUR SUGA,A ,Q,166.80,166.80,161.30,162.10,162.10,166.00,667,24038,3919264.00,
500120,DIAMINES&CHM,X ,Q,326.70,326.70,314.00,315.10,315.10,318.45,336,8685,2770996.00,
500123,ELANTAS     ,A ,Q,2975.00,3050.00,2969.00,3019.15,2995.10,2954.70,154,4485,13467687.00,
500124,DR.REDDY'S  ,A ,Q,4802.40,4829.95,4701.00,4710.20,4710.20,4795.30,4780,40448,192096835.00,
500125,E.I.D.PAR   ,A ,Q,318.00,325.50,313.25,314.25,314.25,318.45,535,10799,3428403.00,
500126,PGHL        ,A ,Q,7400.00,7494.00,7395.00,7444.50,7395.00,7372.95,124,257,1916234.00,
500128,ELEC.CASTING,B ,Q,23.10,23.10,22.45,22.55,22.45,22.65,125,26948,611650.00,
500133,ESAB INDIA  ,A ,Q,1864.00,1916.00,1864.00,1866.20,1866.05,1862.80,228,994,1874120.00,
500135,EPL         ,A ,Q,222.90,229.70,219.15,228.55,228.55,220.05,1464,32879,7394878.00,
500136,ESTER INDUS.,B ,Q,106.00,107.25,104.25,105.20,105.20,106.10,871,73039,7737759.00,
500142,FGP LTD.    ,XT,Q,1.75,1.75,1.75,1.75,1.75,1.75,2,100,175.00,
500143,P.H.CAPITAL ,X ,Q,20.55,20.55,20.50,20.55,20.55,19.60,11,3121,64132.00,
500144,FINOL. CABLE,A ,Q,405.00,406.00,378.90,385.85,385.85,394.20,2085,59407,23167801.00,
500147,COCKERILL   ,X ,Q,825.00,838.95,811.05,811.05,811.05,832.40,25,339,278045.00,
500148,UFLEX LTD   ,A ,Q,359.00,361.20,354.00,355.35,354.00,353.20,1725,55409,19775653.00,
500150,FOSECO INDIA,B ,Q,1268.65,1270.05,1256.90,1260.25,1262.00,1272.75,62,334,421416.00,
500151,GOLDEN TOB  ,B ,Q,45.35,53.25,41.00,50.10,50.10,44.40,325,23985,1175421.00,
500153,GANESH BENZO,X ,Q,63.75,64.45,61.55,62.10,62.25,63.75,354,47884,3009767.00,
500159,METROGLOBL  ,X ,Q,56.45,56.45,51.65,53.50,53.50,54.40,39,2566,136333.00,
500160,GTL LTD.    ,B ,Q,7.69,7.69,7.03,7.03,7.03,7.40,1800,110240,789376.00,
500163,GODFREY PH  ,A ,Q,940.00,940.00,919.90,924.15,920.50,922.90,430,6845,6332989.00,
500164,GODREJ IND  ,A ,Q,459.95,459.95,447.00,448.70,448.70,449.60,461,14309,6449837.00,
500165,KANSAI NERO ,A ,Q,571.00,594.00,571.00,590.55,589.40,574.90,469,9840,5778549.00,
500166,GOODRICKE   ,X ,Q,231.00,233.50,223.90,225.75,225.75,230.25,265,8928,2037295.00,
500168,GOODYEAR (I),A ,Q,1038.00,1038.00,976.00,979.65,979.65,997.10,623,6081,6042600.00,
500171,GHCL LTD    ,A ,Q,212.00,212.00,206.45,209.95,210.00,207.25,329,11406,2378800.00,
500173,GFLLIMITED  ,A ,Q,91.70,94.40,89.85,92.45,93.70,90.10,195,9504,875501.00,
500174,GUJ.LEASE   ,B ,Q,2.66,2.66,2.49,2.66,2.66,2.51,8,5600,14097.00,
500179,HCL INFOSYS ,B ,Q,8.45,9.00,8.45,8.90,8.90,8.66,441,96216,850591.00,
500180,HDFC BANK   ,A ,Q,1598.00,1625.00,1596.80,1616.35,1616.35,1582.30,17869,416225,669118454.00,
500182,HEROMOTOCO  ,A ,Q,3489.00,3575.75,3452.10,3466.85,3466.85,3516.05,3208,37581,131004627.00,
500183,HFCL        ,A ,Q,28.00,28.75,27.85,28.15,28.15,28.00,3000,1155409,32798997.00,
500184,HSCL        ,A ,Q,45.90,46.35,45.05,45.20,45.30,45.45,593,132236,6032427.00,
500185,HIND.CONSTN.,A ,Q,8.55,8.59,8.40,8.41,8.43,8.54,345,220220,1866292.00,
500186,HIND.OIL EXP,A ,Q,89.90,89.90,84.50,85.35,85.25,83.10,939,87693,7531611.00,
500187,HSIL        ,B ,Q,199.40,200.00,192.15,193.65,193.40,194.40,1102,46432,9117971.00,
500188,HINDUS.ZI   ,A ,Q,302.00,302.00,296.25,297.30,297.40,300.30,2523,119489,35531052.00,
500189,NXTDIGITAL  ,B ,Q,510.85,530.00,506.20,507.55,506.20,511.10,36,284,148295.00,
500191,HMT LTD.    ,Z ,Q,25.40,25.40,23.00,23.05,23.00,24.20,35,5551,129646.00,
500192,PRAG BOSIMI ,XT,Q,1.77,1.93,1.76,1.93,1.93,1.85,40,9901,17426.00,
500193,HLVLTD      ,B ,Q,6.04,6.04,5.85,5.91,5.91,6.05,137,85371,503189.00,
500199,I.G.PETRO   ,B ,Q,446.00,447.45,415.10,418.10,418.10,438.75,782,9253,3954715.00,
500201,IND.GLYCOLS ,A ,Q,454.00,496.75,443.00,488.00,488.00,449.75,2818,78955,37399653.00,
500202,IND.LEAS.DEV,X ,Q,11.34,11.34,11.34,11.34,11.34,11.34,1,1,11.00,
500206,MARGO FIN   ,X ,Q,7.35,7.66,7.35,7.66,7.66,7.30,2,159,1193.00,
500207,INDO RAMA   ,B ,Q,32.00,34.75,31.50,34.75,34.75,31.60,108,16059,554081.00,
500209,INFOSYS LTD ,A ,Q,1322.95,1328.50,1307.05,1309.70,1309.70,1309.60,5051,132561,174658631.00,
500210,INGERSOLL   ,A ,Q,849.95,849.95,776.45,780.05,780.05,847.95,1332,14435,11495947.00,
500211,INSILCO LTD.,X ,Q,8.45,8.80,7.85,8.63,8.63,8.22,66,20509,170787.00,
500212,INTEG.FIN.SE,XT,Q,26.30,28.85,26.30,28.35,26.40,27.55,5,568,15994.00,
500213,INTER.TRAVEL,X ,Q,56.45,59.00,55.10,57.75,57.50,56.50,121,23272,1344976.00,
500214,ION EXCHANGE,A ,Q,1228.00,1230.00,1190.15,1199.70,1199.70,1200.15,2348,25284,30461732.00,
500215,AGRO TECH FO,A ,Q,842.35,897.00,834.60,881.95,882.80,838.25,355,3172,2771371.00,
500219,JAIN IRRIG  ,A ,Q,21.00,21.00,19.90,20.20,20.20,20.25,260,107939,2193942.00,
500220,JASCH INDUST,X ,Q,49.95,51.55,48.30,50.95,51.25,48.65,74,30498,1538791.00,
500223,JCT LTD     ,X ,Q,0.94,0.97,0.90,0.94,0.94,0.93,469,3440059,3248804.00,
500227,JINDAL POLYF,A ,Q,520.00,524.60,491.55,498.75,498.75,512.75,948,15965,8059424.00,
500228,JSWSL       ,A ,Q,405.00,407.80,401.00,404.15,402.70,404.20,5309,712744,289273680.00,
500231,UMANG DAIR  ,B ,Q,60.05,62.15,60.00,60.00,60.00,59.70,80,6186,376594.00,
500233,KAJARIA CER.,A ,Q,960.00,976.50,954.65,960.05,965.45,964.15,802,11531,11128288.00,
500234,KAKATIYA CEM,B ,Q,164.20,164.20,160.00,160.65,160.40,162.50,172,2484,399769.00,
500235,KALYANI STEL,A ,Q,297.40,308.50,297.40,301.45,301.45,294.45,1077,27708,8393836.00,
500236,KANELIND    ,XT,Q,1.15,1.15,1.15,1.15,1.15,1.13,1,500,575.00,
500238,WHIRLPOOL   ,A ,Q,2490.25,2515.80,2454.20,2470.75,2476.00,2481.70,1161,7866,19515100.00,
500239,KG DENIM    ,X ,Q,27.20,28.50,27.20,27.60,27.80,28.30,72,8011,220770.00,
500240,KINETIC ENG.,XT,Q,38.75,38.75,36.05,37.50,37.50,37.25,81,11055,404331.00,
500241,KIRL.BROS.  ,B ,Q,160.00,164.50,155.75,157.00,156.85,157.85,484,17735,2838883.00,
500243,KIRL INDUS  ,B ,Q,1057.10,1240.50,1039.00,1240.50,1240.50,1033.75,881,4849,5467592.00,
500245,KIRL.FERROUS,B ,Q,166.15,167.50,155.50,157.05,156.95,162.80,461,18658,3038041.00,
500246,ENVAIN ELECT,XT,Q,33.15,33.15,33.10,33.10,33.10,34.80,3,1023,33886.00,
500247,KOTAK MAH.BK,A ,Q,1954.00,1999.00,1954.00,1986.20,1986.20,1951.45,7879,135074,268267876.00,
500249,KSB         ,A ,Q,669.90,669.90,658.40,662.00,662.00,663.00,139,830,550889.00,
500250,L.G.BALKRISH,A ,Q,335.85,342.00,325.15,328.05,326.20,333.85,488,8162,2723951.00,
500251,TRENT LTD.  ,A ,Q,686.00,712.00,681.05,700.95,700.95,686.80,3257,57635,40117145.00,
500252,LAXMIMACH   ,A ,Q,6271.20,6311.20,6185.00,6195.10,6195.10,6183.30,206,510,3181261.00,
500253,LIC HOUS.FIN,A ,Q,449.80,479.90,444.75,476.25,476.25,442.50,9846,708260,329769906.00,
500257,LUPIN LTD.  ,A ,Q,1059.80,1074.55,1051.45,1058.30,1058.30,1052.45,3539,106200,112953740.00,
500259,LYKA LABS   ,T ,Q,31.00,31.40,29.70,30.20,30.20,31.00,47,8582,261701.00,
500260,RAMCOCEM    ,A ,Q,965.00,980.05,959.20,976.80,977.50,956.10,1310,74649,72338087.00,
500264,MAFATLAL IND,X ,Q,93.95,96.60,84.00,87.55,87.50,90.30,135,9477,858790.00,
500265,MAH.SEAMLESS,A ,Q,286.00,288.65,281.00,282.00,283.00,286.65,253,4456,1266156.00,
500266,MAH.SCOOTER ,A ,Q,3742.80,3935.00,3742.80,3899.80,3901.00,3846.65,381,1170,4554582.00,
500267,MAJESTIC AUT,X ,Q,113.50,113.95,107.50,110.95,110.45,109.95,64,4908,546314.00,
500268,MANALI PETRO,B ,Q,51.50,51.50,48.70,49.05,49.05,49.95,1222,318232,15798701.00,
500271,MFSL        ,A ,Q,810.00,847.55,810.00,818.35,818.55,809.45,2901,78263,64770259.00,
500277,MID INDIA IN,XT,Q,1.57,1.57,1.57,1.57,1.57,1.50,8,788,1237.00,
500279,MIRC ELECT  ,B ,Q,15.20,15.20,13.85,14.12,14.02,14.53,947,233330,3397469.00,
500280,CENTURY ENKA,B ,Q,253.25,255.00,250.00,250.45,250.55,251.70,369,6584,1660502.00,
500284,LORDS CHLORO,XT,Q,30.30,33.10,30.30,30.80,30.80,31.80,8,435,13309.00,
500285,SPICEJET LTD,A ,Q,91.60,91.60,89.00,89.25,89.25,90.65,1701,196397,17601268.00,
500288,MOREPEN LAB.,A ,Q,30.85,30.85,29.60,29.70,29.70,30.00,658,228069,6826085.00,
500290,MRF LTD.    ,A ,Q,92700.00,92700.00,89884.95,90443.00,90542.90,91213.15,1762,2700,246604101.00,
500292,HEIDEL CEM  ,A ,Q,231.00,238.40,228.65,237.55,236.40,229.90,726,19136,4480047.00,
500294,NCC         ,A ,Q,85.40,87.90,84.25,85.25,85.25,84.25,2710,401761,34475472.00,
500295,VEDL        ,A ,Q,186.00,186.40,182.35,184.00,184.00,182.35,2256,1145506,212068775.00,
500296,NAHAR SPG.  ,B ,Q,78.70,82.50,78.05,78.05,78.05,79.25,85,3633,290691.00,
500298,NAT.PEROXIDE,A ,Q,1915.00,1944.90,1880.00,1895.75,1895.75,1915.00,1025,9567,18228198.00,
500300,GRASIM IND. ,A ,Q,1258.00,1259.40,1216.80,1227.65,1227.65,1242.35,2870,76466,94121638.00,
500302,PEL         ,A ,Q,1750.00,1855.30,1731.00,1843.55,1843.55,1731.25,11234,183832,332013908.00,
500304,NIIT LTD.   ,A ,Q,198.55,202.00,197.10,200.80,200.80,192.75,849,61016,12182696.00,
500306,JAYKAY      ,XT,Q,21.45,21.45,21.45,21.45,21.45,21.05,51,13199,283118.00,
500307,NIRLON      ,A ,Q,285.00,290.00,276.20,285.15,289.90,284.95,85,5350,1525036.00,
500312,ONGC CORPN  ,A ,Q,97.00,99.20,95.60,98.40,98.40,97.00,5397,1291326,125938717.00,
500313,OIL COUNTRY ,T ,Q,5.04,5.04,5.04,5.04,5.04,5.30,11,2111,10639.00,
500314,ORIENT HOTEL,B ,Q,23.95,24.15,23.55,23.60,23.55,23.70,36,1974,46804.00,
500317,OSWAL AGRO. ,B ,Q,10.53,10.66,10.38,10.59,10.64,10.60,94,11984,126171.00,
500319,INDIAN SUCRO,X ,Q,23.25,24.35,23.25,24.35,24.35,24.10,23,11810,282186.00,
500325,RELIANCE    ,A ,Q,2049.00,2060.55,2025.40,2032.60,2032.60,2041.25,14989,325784,665488339.00,
500327,PILITA      ,B ,Q,13.00,14.15,12.69,13.67,13.59,12.91,666,189416,2578943.00,
500329,PENTAMED.G  ,Z ,Q,0.30,0.30,0.28,0.28,0.28,0.29,109,295102,83862.00,
500330,RAYMOND     ,A ,Q,336.00,336.85,330.75,331.90,331.30,333.90,843,41413,13806858.00,
500331,PIDILITE    ,A ,Q,1760.00,1795.00,1758.30,1764.75,1766.05,1761.20,2878,33237,59066331.00,
500333,PIX TRANS   ,X ,Q,404.80,415.00,381.00,387.10,389.00,382.45,563,41952,16572638.00,
500335,BIRLA CORPN.,A ,Q,826.00,905.00,825.65,895.95,895.95,824.90,4545,70827,61578185.00,
500336,SURYA ROSHNI,A ,Q,347.80,347.80,334.20,335.50,336.30,345.60,256,4718,1600674.00,
500337,PRIME SECUR.,B ,Q,43.80,44.00,41.70,42.80,43.00,43.35,203,16902,720963.00,
500338,PRSMJOHNSN  ,A ,Q,117.75,117.75,111.50,116.10,116.10,116.00,538,33279,3797740.00,
500339,RAIN        ,A ,Q,137.85,144.20,135.80,140.30,140.30,135.65,1916,162638,22858354.00,
500343,AMJLAND     ,B ,Q,25.70,25.70,25.25,25.25,25.25,25.10,7,1365,34491.00,
500346,PUN.COMMUNI.,B ,Q,22.40,22.45,19.80,20.15,21.50,21.90,46,7766,159754.00,
500350,RSWM  LTD   ,B ,Q,171.00,175.30,164.10,166.80,164.10,170.35,347,7059,1208633.00,
500354,RAJSH.SUGAR ,B ,Q,15.75,16.00,15.00,15.20,15.20,15.70,40,5192,80900.00,
500355,RALLIS INDIA,A ,Q,264.00,268.85,263.60,265.65,265.65,264.95,1213,34906,9289874.00,
500356,RAMANEWS    ,B ,Q,14.39,14.55,14.22,14.31,14.31,14.31,18,1701,24492.00,
500357,RAMA PAPER  ,XT,Q,13.19,13.19,13.19,13.19,13.19,13.45,8,4031,53168.00,
500358,RAMA PETRO  ,X ,Q,2.59,2.59,2.59,2.59,2.59,2.47,8,2327,6026.00,
500360,RAPICUT CARB,X ,Q,26.90,27.80,25.00,25.80,25.80,27.15,65,5279,136072.00,
500365,WELSPLSOL   ,X ,Q,9.14,9.44,9.00,9.08,9.08,9.13,106,36613,335279.00,
500366,ROLTA (I)   ,B ,Q,4.10,4.14,4.06,4.10,4.10,4.08,11009,74039,302623.00,
500367,RUBFILA INT.,X ,Q,63.45,63.45,61.25,62.15,61.50,61.45,268,69273,4296194.00,
500368,RUCHI SOYA  ,B ,Q,708.00,708.00,685.00,687.20,686.70,698.90,421,3168,2194089.00,
500370,SALORA INT. ,XT,Q,26.20,28.10,25.50,28.10,28.10,26.80,23,5680,158088.00,
500378,JINDAL SAW  ,A ,Q,74.40,74.40,70.45,70.65,70.65,72.00,439,64524,4629397.00,
500380,JK LAKSHMI  ,A ,Q,376.00,383.70,368.00,370.20,370.20,375.75,1304,31450,11822358.00,
500387,SHREE CEMENT,A ,Q,28299.60,28823.75,28104.85,28692.45,28692.45,27983.00,905,2350,67029509.00,
500388,SHREE KRISHN,XT,Q,18.20,18.50,18.20,18.20,18.20,19.15,9,2095,38183.00,
500390,REL INFRA   ,A ,Q,33.00,33.15,31.80,32.45,32.55,32.85,421,99003,3210532.00,
500399,STEELCO GUJ.,Z ,Q,1.90,2.00,1.90,1.90,1.90,2.00,5,1501,2857.00,
500400,TATA POWER  ,A ,Q,88.20,88.90,86.35,86.65,86.65,87.30,5467,1364364,119396166.00,
500402,SPMLINFRA   ,B ,Q,13.10,13.80,13.09,13.47,13.40,14.52,28,3300,44965.00,
500403,SUNDARAM FAS,A ,Q,625.65,649.80,617.80,646.05,645.00,620.55,660,9534,6094873.00,
500404,SUNFLAG IRON,A ,Q,64.00,65.00,63.00,63.60,63.60,62.90,592,60781,3894911.00,
500405,SUPREME PET ,A ,Q,385.90,391.20,383.00,383.75,383.00,382.05,99,1633,631891.00,
500407,SWARAJ ENGIN,A ,Q,1277.55,1293.00,1276.05,1286.80,1286.80,1279.85,350,1912,2457436.00,
500408,TATA ELXSI  ,A ,Q,2855.00,2907.60,2824.00,2858.30,2854.00,2835.70,2124,24127,69171103.00,
500410,ACC LTD     ,A ,Q,1796.00,1797.95,1767.35,1788.25,1785.30,1766.45,2714,51259,91501424.00,
500411,THERMAX     ,A ,Q,1141.15,1174.45,1137.05,1161.50,1151.75,1138.40,316,2249,2615173.00,
500412,THIRUMALAI  ,A ,Q,99.65,100.30,95.60,96.15,96.15,99.15,1017,97605,9528053.00,
500413,THOMAS COOK ,A ,Q,48.50,48.50,47.35,47.95,47.95,47.45,788,107365,5143068.00,
500414,TIMEX GROUP ,X ,Q,30.60,31.70,30.60,31.10,31.35,31.05,99,39092,1222077.00,
500418,TOKYO PLAST ,B ,Q,70.45,70.45,70.45,70.45,70.45,70.20,1,3,211.00,
500420,TORRENT PHAR,A ,Q,2601.95,2622.95,2575.90,2605.50,2605.50,2602.15,1298,11873,30893592.00,
500422,TRANSCHEM   ,X ,Q,19.00,20.90,18.45,18.85,18.60,19.35,31,5834,110653.00,
500425,AMBUJA CEME ,A ,Q,282.35,285.90,279.00,283.40,283.40,277.40,4260,450191,127460295.00,
500426,UTLINDS     ,XT,Q,16.25,16.25,15.17,15.95,16.00,15.96,15,1935,30787.00,
500429,UNIPHOS ENT.,B ,Q,75.00,80.50,75.00,77.20,77.00,79.50,282,18827,1473874.00,
500440,HINDALCO    ,A ,Q,292.00,297.30,289.10,291.60,291.60,290.70,2233,283391,82921642.00,
500444,WEST COAS PA,A ,Q,188.60,200.40,187.00,195.85,195.00,190.45,842,137016,26601257.00,
500449,HIND.ORG.CHM,T ,Q,23.85,24.20,23.55,23.80,23.75,23.35,270,79532,1905545.00,
500450,MPIL CORP L ,X ,Q,245.60,245.60,245.60,245.60,245.60,257.45,1,10,2456.00,
500456,PAS.ACRYLON ,X ,Q,15.00,15.44,14.70,14.86,14.86,14.74,258,99670,1500266.00,
500458,KORE        ,XT,Q,2.15,2.37,2.15,2.37,2.37,2.26,4,20,45.00,
500459,PROCTER &GAM,A ,Q,13536.00,13787.50,13434.35,13529.45,13495.95,13413.45,307,538,7342696.00,
500460,MUKAND LTD. ,B ,Q,65.60,66.45,63.50,63.90,63.85,66.30,160,11666,751249.00,
500463,AGCNET      ,B ,Q,910.75,922.00,876.30,915.05,915.05,911.60,31,225,204868.00,
500464,UCAL FUEL   ,B ,Q,152.00,152.00,141.00,142.65,142.65,132.40,2808,66844,9713648.00,
500467,HARR.MALAYAL,B ,Q,119.75,122.50,118.30,121.55,120.45,119.65,637,20508,2476484.00,
500469,FEDERAL BANK,A ,Q,83.50,85.70,83.50,85.15,85.35,83.10,2165,1186897,100841893.00,
500470,TATA STEEL  ,A ,Q,687.95,687.95,669.55,671.85,671.85,680.45,6816,422806,286537577.00,
500472,SKF INDIA   ,A ,Q,2364.00,2420.00,2318.00,2380.60,2380.60,2317.00,940,3866,9126718.00,
500477,ASHOK LEYL. ,A ,Q,130.00,131.05,127.90,130.35,130.35,128.25,6228,1276722,165307590.00,
500480,CUMMINS (I) ,A ,Q,756.00,764.00,747.45,761.15,761.15,753.85,1386,37461,28326347.00,
500483,TATA COMM   ,A ,Q,1010.60,1025.00,990.20,994.95,997.00,1014.60,1723,13568,13593294.00,
500488,ABBOTT (I)  ,A ,Q,14500.00,14600.00,14395.00,14447.25,14461.10,14450.20,561,1110,16036429.00,
500490,BAJ HOLD INV,A ,Q,3598.80,3598.80,3543.90,3561.75,3551.50,3544.00,335,1493,5324757.00,
500493,BHARAT FORGE,A ,Q,635.00,651.45,616.10,627.65,625.50,638.40,4095,226250,141222114.00,
500495,ESCORTS LTD.,A ,Q,1424.00,1433.15,1391.75,1397.35,1397.35,1423.75,1525,27170,38274697.00,
500500,HIND.MOTORS ,B ,Q,6.45,6.90,6.38,6.80,6.67,6.71,1996,22863,151079.00,
500510,LARSEN & TOU,A ,Q,1524.00,1544.00,1521.85,1537.90,1537.90,1521.15,3269,74196,113844981.00,
500520,MAH & MAH   ,A ,Q,910.00,919.75,899.00,912.85,912.85,908.75,6043,292505,267130398.00,
500530,BOSCH LTD   ,A ,Q,15740.00,16019.85,15650.00,15721.75,15686.30,15619.95,1414,3031,48051147.00,
500540,PREMIER LTD ,T ,Q,3.80,4.00,3.80,4.00,4.00,4.00,7,252,969.00,
500547,BHARAT PET. ,A ,Q,424.40,424.70,417.10,419.05,419.05,418.35,5618,502561,211968007.00,
500550,SIEMENS LTD.,A ,Q,1860.00,1892.95,1826.00,1874.90,1874.90,1846.75,2680,31174,57967743.00,
500570,TATA MOTORS ,A ,Q,330.40,335.60,324.05,333.30,333.30,325.25,26324,3847809,1267650746.00,
500575,VOLTAS LTD  ,A ,Q,1104.00,1104.00,1052.60,1057.95,1059.55,1079.10,2053,185508,199861446.00,
500620,GREAT EASTE ,A ,Q,262.00,262.00,255.60,257.25,257.25,257.05,433,12460,3209911.00,
500645,DEEPAK FERT.,A ,Q,159.90,162.65,157.35,158.60,158.50,158.30,795,63306,10107371.00,
500650,EXCEL INDUST,A ,Q,885.00,929.60,885.00,896.30,896.00,858.80,1749,14405,13066799.00,
500655,GARWARE POLY,X ,Q,760.00,766.75,735.00,757.55,757.55,697.05,1910,230244,175340963.00,
500660,GLAXOSMITH  ,A ,Q,1423.00,1449.90,1420.00,1432.85,1439.00,1425.05,854,5241,7551142.00,
500670,GUJ.NARMADA ,A ,Q,223.10,231.40,223.10,229.10,228.50,225.45,1196,62129,14207679.00,
500672,NOVARTIS    ,A ,Q,625.75,628.00,607.00,611.20,611.00,619.80,637,5560,3404317.00,
500674,SANOFI      ,A ,Q,7781.00,7890.00,7779.00,7834.05,7815.10,7781.05,346,1203,9440741.00,
500680,PFIZER LTD. ,A ,Q,4470.00,4576.55,4449.55,4559.75,4559.75,4415.80,2109,8359,37858785.00,
500690,GUJ.ST.FERT ,A ,Q,77.40,77.85,76.40,76.80,76.80,76.85,549,57304,4426496.00,
500696,HIND UNI LT ,A ,Q,2252.00,2261.50,2212.10,2215.85,2215.85,2241.90,10127,91240,203869999.00,
500710,AKZOINDIA   ,A ,Q,2195.00,2245.80,2182.45,2193.10,2192.60,2195.05,371,1161,2565613.00,
500730,NOCIL LTD   ,A ,Q,161.10,171.40,160.35,166.70,166.70,160.65,6710,404663,67432259.00,
500770,TATA CHEM.  ,A ,Q,565.00,584.00,555.85,568.65,568.65,560.90,5784,417973,237849084.00,
500777,T.P.L.      ,B ,Q,43.70,43.70,41.65,41.75,41.75,42.70,192,44009,1857819.00,
500780,ZUARIGLOB   ,T ,Q,96.40,96.50,90.00,91.70,93.25,94.15,127,13260,1228249.00,
500790,NESTLE (I)  ,A ,Q,17290.00,17500.00,17280.00,17484.50,17500.00,17286.10,693,1927,33565654.00,
500800,TATACONSUM  ,A ,Q,608.00,625.10,607.50,623.30,623.30,607.50,2519,116507,71750920.00,
500820,ASIAN PAINTS,A ,Q,2500.00,2517.95,2449.40,2457.70,2457.70,2486.00,3769,71482,177326060.00,
500825,BRITANIA IND,A ,Q,3425.00,3446.95,3404.25,3417.10,3417.10,3422.10,8618,87842,300521216.00,
500830,COLGATE PALM,A ,Q,1592.00,1621.45,1592.00,1598.10,1599.50,1591.65,1930,36964,59583517.00,
500840,EIH LTD.    ,A ,Q,99.00,99.75,98.15,99.25,99.30,98.35,451,44927,4450310.00,
500850,INDIAN HOTEL,A ,Q,130.45,133.00,129.55,131.85,131.85,129.15,2556,238939,31428992.00,
500870,CASTROL     ,A ,Q,130.00,130.00,126.50,126.85,126.85,129.00,2143,122655,15617295.00,
500875,ITC LTD.    ,A ,Q,219.70,221.00,217.50,218.65,218.65,217.45,9934,1356457,297225186.00,
500877,APOLLO TYRES,A ,Q,242.90,244.45,236.90,237.85,238.20,239.50,2644,346132,83039241.00,
500878,CEAT LIMITED,A ,Q,1660.00,1674.00,1620.05,1626.70,1626.70,1670.20,1601,19256,31685085.00,
500890,MODI RUBBER ,T ,Q,96.90,96.90,96.90,96.90,96.90,92.30,3,74,7170.00,
500940,FINOLEX IND.,A ,Q,687.30,687.40,672.95,673.95,673.40,675.15,712,7289,4940653.00,
501148,DALAL ST INV,XT,Q,270.10,270.10,270.10,270.10,270.10,264.85,11,120,32412.00,
501150,CENTRUM CAP ,B ,Q,25.00,25.15,24.00,24.70,24.70,25.00,586,468648,11444508.00,
501242,TCI FINANCE ,B ,Q,6.04,6.04,6.00,6.03,6.04,6.31,91,7335,44263.00,
501295,INDUS.INV.TR,B ,Q,55.00,58.00,55.00,57.00,57.00,57.50,7,176,9859.00,
